0,0,0,0,0,0,0,0,0,0,0,0,0.186376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093188,0,0,0,0,40.2023,0,0,0,0,2.19924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838692,0,0,0,0.0093188,50.5374,0,0,0,0.0093188,3.95118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13401,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.20555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308325,0,0,0,0,41.9511,0,0,0,0,2.21994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924974,0,0,0,0.020555,48.9187,0,0,0,0.0102775,3.71018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.148,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.17956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299267,0,0,0,0,39.7432,0,0,0,0,2.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418973,0,0,0,0.022445,50.7173,0,0,0,0.0299267,3.97275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99761,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.174034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626523,0,0,0,0,39.0622,0,0,0,0,2.03271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849286,0,0,0,0.0278455,50.8834,0,0,0,0.0278455,3.95405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97006,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.22218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038088,0,0,0,0,40.4604,0,0,0,0,1.84727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406272,0,0,0,0.038088,50.2104,0,0,0,0.025392,3.91034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79649,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.186034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451797,0,0,0,0,39.3924,0,0,0,0,1.95337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92679,0,0,0,0.00664408,49.3469,0,0,0,0.0265763,3.56786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92679,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.216177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180148,0,0,0,0,39.3423,0,0,0,0,1.81349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960789,0,0,0,0.0420345,50.7145,0,0,0,0.0240197,3.5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78346,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.264901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441501,0,0,0,0,42.4367,0,0,0,0,1.75718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13245,0,0,0,0.0353201,49.2189,0,0,0,0.0264901,3.29361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80133,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.208529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104264,0,0,0,0,39.5456,0,0,0,0,2.49192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0635,0,0,0,0,49.3248,0,0,0,0,3.82651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41893,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.252507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432869,0,0,0,0,44.0555,0,0,0,0,1.64491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108217,0,0,0,0.0288579,47.7128,0,0,0,0.0288579,3.21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57998,0,0,0,0,0,0,0,0,0,0,0,0
